parentGeographicTypeId,temporalTypeId,temporal,temporalDescription,temporalColumnName,temporalRollingColumnName,temporalId,minimumTemporal,minimumTemporalId,parentTemporalTypeId,parentTemporalType,parentTemporal,parentTemporalId,parentMinimumTemporalId,parentMinimumTemporal,year,dataValue,descriptiveValue,descriptiveValueName,includeDescriptiveValueName,COUNT,OBJECTID,FIPS,COUNTY,NAME
1,1,2016,Single Year,ReportYear,RollingYearCount,2016,,,,,,,,,2016,0.580,,,,0.58,18332,55079,Milwaukee,Milwaukee
1,1,2018,Single Year,ReportYear,RollingYearCount,2018,,,,,,,,,2018,0.521,,,,0.521,25165,55079,Milwaukee,Milwaukee
1,1,2020,Single Year,ReportYear,RollingYearCount,2020,,,,,,,,,2020,0.750,,,,0.75,36293,55079,Milwaukee,Milwaukee
1,1,2010,Single Year,ReportYear,RollingYearCount,2010,,,,,,,,,2010,0.722,,,,0.722,20305,55081,Monroe,Monroe
1,1,2014,Single Year,ReportYear,RollingYearCount,2014,,,,,,,,,2014,0.620,,,,0.62,29943,55081,Monroe,Monroe
1,1,2016,Single Year,ReportYear,RollingYearCount,2016,,,,,,,,,2016,0.662,,,,0.662,66744,55081,Monroe,Monroe
1,1,2018,Single Year,ReportYear,RollingYearCount,2018,,,,,,,,,2018,0.702,,,,0.702,62466,55081,Monroe,Monroe
1,1,2020,Single Year,ReportYear,RollingYearCount,2020,,,,,,,,,2020,0.537,,,,0.537,36353,55081,Monroe,Monroe
1,1,2010,Single Year,ReportYear,RollingYearCount,2010,,,,,,,,,2010,0.116,,,,0.116,20365,55083,Oconto,Oconto
1,1,2014,Single Year,ReportYear,RollingYearCount,2014,,,,,,,,,2014,0.066,,,,0.066,30003,55083,Oconto,Oconto
1,1,2016,Single Year,ReportYear,RollingYearCount,2016,,,,,,,,,2016,0.082,,,,0.082,66804,55083,Oconto,Oconto
1,1,2018,Single Year,ReportYear,RollingYearCount,2018,,,,,,,,,2018,0.138,,,,0.138,62526,55083,Oconto,Oconto
1,1,2020,Single Year,ReportYear,RollingYearCount,2020,,,,,,,,,2020,0.049,,,,0.049,36413,55083,Oconto,Oconto
1,1,2010,Single Year,ReportYear,RollingYearCount,2010,,,,,,,,,2010,0.139,,,,0.139,20425,55085,Oneida,Oneida
1,1,2014,Single Year,ReportYear,RollingYearCount,2014,,,,,,,,,2014,0.153,,,,0.153,30063,55085,Oneida,Oneida
1,1,2016,Single Year,ReportYear,RollingYearCount,2016,,,,,,,,,2016,0.150,,,,0.15,82987,55085,Oneida,Oneida
1,1,2018,Single Year,ReportYear,RollingYearCount,2018,,,,,,,,,2018,0.124,,,,0.124,42036,55085,Oneida,Oneida
1,1,2020,Single Year,ReportYear,RollingYearCount,2020,,,,,,,,,2020,0.063,,,,0.063,36473,55085,Oneida,Oneida
1,1,2010,Single Year,ReportYear,RollingYearCount,2010,,,,,,,,,2010,0.230,,,,0.23,20485,55087,Outagamie,Outagamie
1,1,2014,Single Year,ReportYear,RollingYearCount,2014,,,,,,,,,2014,0.123,,,,0.123,30123,55087,Outagamie,Outagamie
1,1,2016,Single Year,ReportYear,RollingYearCount,2016,,,,,,,,,2016,0.154,,,,0.154,66864,55087,Outagamie,Outagamie
1,1,2018,Single Year,ReportYear,RollingYearCount,2018,,,,,,,,,2018,0.099,,,,0.099,62586,55087,Outagamie,Outagamie
1,1,2020,Single Year,ReportYear,RollingYearCount,2020,,,,,,,,,2020,0.117,,,,0.117,36533,55087,Outagamie,Outagamie
1,1,2010,Single Year,ReportYear,RollingYearCount,2010,,,,,,,,,2010,0.110,,,,0.11,20545,55089,Ozaukee,Ozaukee
1,1,2014,Single Year,ReportYear,RollingYearCount,2014,,,,,,,,,2014,0.047,,,,0.047,30183,55089,Ozaukee,Ozaukee
1,1,2016,Single Year,ReportYear,RollingYearCount,2016,,,,,,,,,2016,0.053,,,,0.053,66924,55089,Ozaukee,Ozaukee
1,1,2018,Single Year,ReportYear,RollingYearCount,2018,,,,,,,,,2018,0.059,,,,0.059,62646,55089,Ozaukee,Ozaukee
1,1,2020,Single Year,ReportYear,RollingYearCount,2020,,,,,,,,,2020,0.098,,,,0.098,36593,55089,Ozaukee,Ozaukee
1,1,2010,Single Year,ReportYear,RollingYearCount,2010,,,,,,,,,2010,0.304,,,,0.304,41614,55091,Pepin,Pepin
1,1,2014,Single Year,ReportYear,RollingYearCount,2014,,,,,,,,,2014,0.207,,,,0.207,30243,55091,Pepin,Pepin
1,1,2016,Single Year,ReportYear,RollingYearCount,2016,,,,,,,,,2016,0.186,,,,0.186,66984,55091,Pepin,Pepin
1,1,2018,Single Year,ReportYear,RollingYearCount,2018,,,,,,,,,2018,0.229,,,,0.229,62706,55091,Pepin,Pepin
1,1,2020,Single Year,ReportYear,RollingYearCount,2020,,,,,,,,,2020,0.199,,,,0.199,36653,55091,Pepin,Pepin
1,1,2010,Single Year,ReportYear,RollingYearCount,2010,,,,,,,,,2010,0.028,,,,0.028,41674,55093,Pierce,Pierce
1,1,2014,Single Year,ReportYear,RollingYearCount,2014,,,,,,,,,2014,0.019,,,,0.019,30303,55093,Pierce,Pierce
1,1,2016,Single Year,ReportYear,RollingYearCount,2016,,,,,,,,,2016,0.021,,,,0.021,67044,55093,Pierce,Pierce
1,1,2018,Single Year,ReportYear,RollingYearCount,2018,,,,,,,,,2018,0.026,,,,0.026,62766,55093,Pierce,Pierce
1,1,2020,Single Year,ReportYear,RollingYearCount,2020,,,,,,,,,2020,0.006,,,,0.006,36713,55093,Pierce,Pierce
1,1,2010,Single Year,ReportYear,RollingYearCount,2010,,,,,,,,,2010,0.516,,,,0.516,41734,55095,Polk,Polk
1,1,2014,Single Year,ReportYear,RollingYearCount,2014,,,,,,,,,2014,0.407,,,,0.407,30363,55095,Polk,Polk
1,1,2016,Single Year,ReportYear,RollingYearCount,2016,,,,,,,,,2016,0.363,,,,0.363,48034,55095,Polk,Polk
1,1,2018,Single Year,ReportYear,RollingYearCount,2018,,,,,,,,,2018,0.393,,,,0.393,62826,55095,Polk,Polk
1,1,2020,Single Year,ReportYear,RollingYearCount,2020,,,,,,,,,2020,0.172,,,,0.172,51022,55095,Polk,Polk
1,1,2010,Single Year,ReportYear,RollingYearCount,2010,,,,,,,,,2010,0.021,,,,0.021,41794,55097,Portage,Portage
1,1,2014,Single Year,ReportYear,RollingYearCount,2014,,,,,,,,,2014,0.018,,,,0.018,30423,55097,Portage,Portage
1,1,2016,Single Year,ReportYear,RollingYearCount,2016,,,,,,,,,2016,0.022,,,,0.022,48094,55097,Portage,Portage
1,1,2018,Single Year,ReportYear,RollingYearCount,2018,,,,,,,,,2018,0.031,,,,0.031,62886,55097,Portage,Portage
1,1,2020,Single Year,ReportYear,RollingYearCount,2020,,,,,,,,,2020,0.027,,,,0.027,51082,55097,Portage,Portage
1,1,2010,Single Year,ReportYear,RollingYearCount,2010,,,,,,,,,2010,0.103,,,,0.103,41854,55099,Price,Price
1,1,2014,Single Year,ReportYear,RollingYearCount,2014,,,,,,,,,2014,0.166,,,,0.166,30483,55099,Price,Price
1,1,2016,Single Year,ReportYear,RollingYearCount,2016,,,,,,,,,2016,0.276,,,,0.276,83047,55099,Price,Price
1,1,2018,Single Year,ReportYear,RollingYearCount,2018,,,,,,,,,2018,0.290,,,,0.29,42096,55099,Price,Price
1,1,2020,Single Year,ReportYear,RollingYearCount,2020,,,,,,,,,2020,0.158,,,,0.158,51142,55099,Price,Price
1,1,2010,Single Year,ReportYear,RollingYearCount,2010,,,,,,,,,2010,0.719,,,,0.719,41914,55101,Racine,Racine
1,1,2014,Single Year,ReportYear,RollingYearCount,2014,,,,,,,,,2014,0.456,,,,0.456,30543,55101,Racine,Racine
1,1,2016,Single Year,ReportYear,RollingYearCount,2016,,,,,,,,,2016,0.534,,,,0.534,48154,55101,Racine,Racine
1,1,2018,Single Year,ReportYear,RollingYearCount,2018,,,,,,,,,2018,0.540,,,,0.54,62946,55101,Racine,Racine
1,1,2020,Single Year,ReportYear,RollingYearCount,2020,,,,,,,,,2020,0.686,,,,0.686,51202,55101,Racine,Racine
1,1,2010,Single Year,ReportYear,RollingYearCount,2010,,,,,,,,,2010,0.491,,,,0.491,41974,55103,Richland,Richland
1,1,2014,Single Year,ReportYear,RollingYearCount,2014,,,,,,,,,2014,0.334,,,,0.334,42331,55103,Richland,Richland
1,1,2016,Single Year,ReportYear,RollingYearCount,2016,,,,,,,,,2016,0.267,,,,0.267,48214,55103,Richland,Richland
1,1,2018,Single Year,ReportYear,RollingYearCount,2018,,,,,,,,,2018,0.430,,,,0.43,63006,55103,Richland,Richland
1,1,2020,Single Year,ReportYear,RollingYearCount,2020,,,,,,,,,2020,0.598,,,,0.598,51262,55103,Richland,Richland
1,1,2010,Single Year,ReportYear,RollingYearCount,2010,,,,,,,,,2010,0.795,,,,0.795,42034,55105,Rock,Rock
1,1,2014,Single Year,ReportYear,RollingYearCount,2014,,,,,,,,,2014,0.676,,,,0.676,42391,55105,Rock,Rock
1,1,2016,Single Year,ReportYear,RollingYearCount,2016,,,,,,,,,2016,0.680,,,,0.68,48274,55105,Rock,Rock
1,1,2018,Single Year,ReportYear,RollingYearCount,2018,,,,,,,,,2018,0.619,,,,0.619,63066,55105,Rock,Rock
1,1,2020,Single Year,ReportYear,RollingYearCount,2020,,,,,,,,,2020,0.553,,,,0.553,51322,55105,Rock,Rock
1,1,2010,Single Year,ReportYear,RollingYearCount,2010,,,,,,,,,2010,0.472,,,,0.472,42094,55107,Rusk,Rusk
1,1,2014,Single Year,ReportYear,RollingYearCount,2014,,,,,,,,,2014,0.683,,,,0.683,42451,55107,Rusk,Rusk
1,1,2016,Single Year,ReportYear,RollingYearCount,2016,,,,,,,,,2016,0.676,,,,0.676,48334,55107,Rusk,Rusk
1,1,2018,Single Year,ReportYear,RollingYearCount,2018,,,,,,,,,2018,0.653,,,,0.653,63126,55107,Rusk,Rusk
1,1,2020,Single Year,ReportYear,RollingYearCount,2020,,,,,,,,,2020,0.474,,,,0.474,51382,55107,Rusk,Rusk
1,1,2010,Single Year,ReportYear,RollingYearCount,2010,,,,,,,,,2010,0.493,,,,0.493,42214,55111,Sauk,Sauk
1,1,2014,Single Year,ReportYear,RollingYearCount,2014,,,,,,,,,2014,0.372,,,,0.372,42571,55111,Sauk,Sauk
1,1,2016,Single Year,ReportYear,RollingYearCount,2016,,,,,,,,,2016,0.289,,,,0.289,48454,55111,Sauk,Sauk
1,1,2018,Single Year,ReportYear,RollingYearCount,2018,,,,,,,,,2018,0.298,,,,0.298,63246,55111,Sauk,Sauk
1,1,2020,Single Year,ReportYear,RollingYearCount,2020,,,,,,,,,2020,0.306,,,,0.306,45345,55111,Sauk,Sauk
1,1,2010,Single Year,ReportYear,RollingYearCount,2010,,,,,,,,,2010,0.693,,,,0.693,42274,55113,Sawyer,Sawyer
1,1,2014,Single Year,ReportYear,RollingYearCount,2014,,,,,,,,,2014,0.498,,,,0.498,42631,55113,Sawyer,Sawyer
1,1,2016,Single Year,ReportYear,RollingYearCount,2016,,,,,,,,,2016,0.618,,,,0.618,48514,55113,Sawyer,Sawyer
1,1,2018,Single Year,ReportYear,RollingYearCount,2018,,,,,,,,,2018,0.752,,,,0.752,42156,55113,Sawyer,Sawyer
1,1,2020,Single Year,ReportYear,RollingYearCount,2020,,,,,,,,,2020,0.282,,,,0.282,45405,55113,Sawyer,Sawyer
1,1,2010,Single Year,ReportYear,RollingYearCount,2010,,,,,,,,,2010,0.545,,,,0.545,42334,55115,Shawano,Shawano
1,1,2014,Single Year,ReportYear,RollingYearCount,2014,,,,,,,,,2014,0.369,,,,0.369,42691,55115,Shawano,Shawano
1,1,2016,Single Year,ReportYear,RollingYearCount,2016,,,,,,,,,2016,0.268,,,,0.268,48574,55115,Shawano,Shawano
1,1,2018,Single Year,ReportYear,RollingYearCount,2018,,,,,,,,,2018,0.219,,,,0.219,60310,55115,Shawano,Shawano
1,1,2020,Single Year,ReportYear,RollingYearCount,2020,,,,,,,,,2020,0.211,,,,0.211,45465,55115,Shawano,Shawano
1,1,2010,Single Year,ReportYear,RollingYearCount,2010,,,,,,,,,2010,0.241,,,,0.241,42394,55117,Sheboygan,Sheboygan
1,1,2014,Single Year,ReportYear,RollingYearCount,2014,,,,,,,,,2014,0.123,,,,0.123,42751,55117,Sheboygan,Sheboygan
1,1,2016,Single Year,ReportYear,RollingYearCount,2016,,,,,,,,,2016,0.121,,,,0.121,48634,55117,Sheboygan,Sheboygan
1,1,2018,Single Year,ReportYear,RollingYearCount,2018,,,,,,,,,2018,0.139,,,,0.139,68887,55117,Sheboygan,Sheboygan
1,1,2020,Single Year,ReportYear,RollingYearCount,2020,,,,,,,,,2020,0.230,,,,0.23,45525,55117,Sheboygan,Sheboygan
1,1,2010,Single Year,ReportYear,RollingYearCount,2010,,,,,,,,,2010,0.293,,,,0.293,42154,55109,St. Croix,Saint Croix
1,1,2014,Single Year,ReportYear,RollingYearCount,2014,,,,,,,,,2014,0.202,,,,0.202,42511,55109,St. Croix,Saint Croix
1,1,2016,Single Year,ReportYear,RollingYearCount,2016,,,,,,,,,2016,0.171,,,,0.171,48394,55109,St. Croix,Saint Croix
1,1,2018,Single Year,ReportYear,RollingYearCount,2018,,,,,,,,,2018,0.149,,,,0.149,63186,55109,St. Croix,Saint Croix
1,1,2020,Single Year,ReportYear,RollingYearCount,2020,,,,,,,,,2020,0.130,,,,0.13,51442,55109,St. Croix,Saint Croix
1,1,2010,Single Year,ReportYear,RollingYearCount,2010,,,,,,,,,2010,0.400,,,,0.4,27571,55119,Taylor,Taylor
1,1,2014,Single Year,ReportYear,RollingYearCount,2014,,,,,,,,,2014,0.262,,,,0.262,42811,55119,Taylor,Taylor
1,1,2016,Single Year,ReportYear,RollingYearCount,2016,,,,,,,,,2016,0.324,,,,0.324,48694,55119,Taylor,Taylor
1,1,2018,Single Year,ReportYear,RollingYearCount,2018,,,,,,,,,2018,0.402,,,,0.402,68947,55119,Taylor,Taylor
1,1,2020,Single Year,ReportYear,RollingYearCount,2020,,,,,,,,,2020,0.539,,,,0.539,45585,55119,Taylor,Taylor
1,1,2010,Single Year,ReportYear,RollingYearCount,2010,,,,,,,,,2010,0.580,,,,0.58,27631,55121,Trempealeau,Trempealeau
1,1,2014,Single Year,ReportYear,RollingYearCount,2014,,,,,,,,,2014,0.500,,,,0.5,42871,55121,Trempealeau,Trempealeau
1,1,2016,Single Year,ReportYear,RollingYearCount,2016,,,,,,,,,2016,0.441,,,,0.441,77834,55121,Trempealeau,Trempealeau
1,1,2018,Single Year,ReportYear,RollingYearCount,2018,,,,,,,,,2018,0.385,,,,0.385,69007,55121,Trempealeau,Trempealeau
1,1,2020,Single Year,ReportYear,RollingYearCount,2020,,,,,,,,,2020,0.486,,,,0.486,45645,55121,Trempealeau,Trempealeau
1,1,2010,Single Year,ReportYear,RollingYearCount,2010,,,,,,,,,2010,0.645,,,,0.645,27691,55123,Vernon,Vernon
1,1,2014,Single Year,ReportYear,RollingYearCount,2014,,,,,,,,,2014,0.383,,,,0.383,42931,55123,Vernon,Vernon
1,1,2016,Single Year,ReportYear,RollingYearCount,2016,,,,,,,,,2016,0.334,,,,0.334,77894,55123,Vernon,Vernon
1,1,2018,Single Year,ReportYear,RollingYearCount,2018,,,,,,,,,2018,0.287,,,,0.287,69067,55123,Vernon,Vernon
1,1,2020,Single Year,ReportYear,RollingYearCount,2020,,,,,,,,,2020,0.394,,,,0.394,45705,55123,Vernon,Vernon
1,1,2010,Single Year,ReportYear,RollingYearCount,2010,,,,,,,,,2010,0.218,,,,0.218,27751,55125,Vilas,Vilas
1,1,2014,Single Year,ReportYear,RollingYearCount,2014,,,,,,,,,2014,0.449,,,,0.449,42991,55125,Vilas,Vilas
1,1,2016,Single Year,ReportYear,RollingYearCount,2016,,,,,,,,,2016,0.369,,,,0.369,83107,55125,Vilas,Vilas
1,1,2018,Single Year,ReportYear,RollingYearCount,2018,,,,,,,,,2018,0.432,,,,0.432,42216,55125,Vilas,Vilas
1,1,2020,Single Year,ReportYear,RollingYearCount,2020,,,,,,,,,2020,0.121,,,,0.121,45765,55125,Vilas,Vilas
1,1,2010,Single Year,ReportYear,RollingYearCount,2010,,,,,,,,,2010,0.169,,,,0.169,57359,55127,Walworth,Walworth
1,1,2014,Single Year,ReportYear,RollingYearCount,2014,,,,,,,,,2014,0.114,,,,0.114,43051,55127,Walworth,Walworth
1,1,2016,Single Year,ReportYear,RollingYearCount,2016,,,,,,,,,2016,0.080,,,,0.08,77954,55127,Walworth,Walworth
1,1,2018,Single Year,ReportYear,RollingYearCount,2018,,,,,,,,,2018,0.107,,,,0.107,69127,55127,Walworth,Walworth
1,1,2020,Single Year,ReportYear,RollingYearCount,2020,,,,,,,,,2020,0.141,,,,0.141,63361,55127,Walworth,Walworth
1,1,2010,Single Year,ReportYear,RollingYearCount,2010,,,,,,,,,2010,0.221,,,,0.221,57419,55129,Washburn,Washburn
1,1,2014,Single Year,ReportYear,RollingYearCount,2014,,,,,,,,,2014,0.470,,,,0.47,43111,55129,Washburn,Washburn
1,1,2016,Single Year,ReportYear,RollingYearCount,2016,,,,,,,,,2016,0.280,,,,0.28,83167,55129,Washburn,Washburn
1,1,2018,Single Year,ReportYear,RollingYearCount,2018,,,,,,,,,2018,0.350,,,,0.35,42276,55129,Washburn,Washburn
1,1,2020,Single Year,ReportYear,RollingYearCount,2020,,,,,,,,,2020,0.227,,,,0.227,63421,55129,Washburn,Washburn
1,1,2010,Single Year,ReportYear,RollingYearCount,2010,,,,,,,,,2010,0.130,,,,0.13,57479,55131,Washington,Washington
1,1,2014,Single Year,ReportYear,RollingYearCount,2014,,,,,,,,,2014,0.080,,,,0.08,43171,55131,Washington,Washington
1,1,2016,Single Year,ReportYear,RollingYearCount,2016,,,,,,,,,2016,0.068,,,,0.068,78014,55131,Washington,Washington
1,1,2018,Single Year,ReportYear,RollingYearCount,2018,,,,,,,,,2018,0.079,,,,0.079,69187,55131,Washington,Washington
1,1,2020,Single Year,ReportYear,RollingYearCount,2020,,,,,,,,,2020,0.057,,,,0.057,60301,55131,Washington,Washington
1,1,2010,Single Year,ReportYear,RollingYearCount,2010,,,,,,,,,2010,0.101,,,,0.101,57539,55133,Waukesha,Waukesha
1,1,2014,Single Year,ReportYear,RollingYearCount,2014,,,,,,,,,2014,0.051,,,,0.051,43231,55133,Waukesha,Waukesha
1,1,2016,Single Year,ReportYear,RollingYearCount,2016,,,,,,,,,2016,0.050,,,,0.05,83227,55133,Waukesha,Waukesha
1,1,2018,Single Year,ReportYear,RollingYearCount,2018,,,,,,,,,2018,0.050,,,,0.05,42336,55133,Waukesha,Waukesha
1,1,2020,Single Year,ReportYear,RollingYearCount,2020,,,,,,,,,2020,0.051,,,,0.051,60361,55133,Waukesha,Waukesha
1,1,2010,Single Year,ReportYear,RollingYearCount,2010,,,,,,,,,2010,0.391,,,,0.391,42454,55135,Waupaca,Waupaca
1,1,2014,Single Year,ReportYear,RollingYearCount,2014,,,,,,,,,2014,0.225,,,,0.225,43291,55135,Waupaca,Waupaca
1,1,2016,Single Year,ReportYear,RollingYearCount,2016,,,,,,,,,2016,0.259,,,,0.259,78074,55135,Waupaca,Waupaca
1,1,2018,Single Year,ReportYear,RollingYearCount,2018,,,,,,,,,2018,0.331,,,,0.331,58824,55135,Waupaca,Waupaca
1,1,2020,Single Year,ReportYear,RollingYearCount,2020,,,,,,,,,2020,0.322,,,,0.322,60421,55135,Waupaca,Waupaca
1,1,2010,Single Year,ReportYear,RollingYearCount,2010,,,,,,,,,2010,0.116,,,,0.116,42514,55137,Waushara,Waushara
1,1,2014,Single Year,ReportYear,RollingYearCount,2014,,,,,,,,,2014,0.231,,,,0.231,29424,55137,Waushara,Waushara
1,1,2016,Single Year,ReportYear,RollingYearCount,2016,,,,,,,,,2016,0.207,,,,0.207,78134,55137,Waushara,Waushara
1,1,2018,Single Year,ReportYear,RollingYearCount,2018,,,,,,,,,2018,0.248,,,,0.248,58884,55137,Waushara,Waushara
1,1,2020,Single Year,ReportYear,RollingYearCount,2020,,,,,,,,,2020,0.354,,,,0.354,60481,55137,Waushara,Waushara
1,1,2010,Single Year,ReportYear,RollingYearCount,2010,,,,,,,,,2010,0.053,,,,0.053,42574,55139,Winnebago,Winnebago
1,1,2014,Single Year,ReportYear,RollingYearCount,2014,,,,,,,,,2014,0.049,,,,0.049,29484,55139,Winnebago,Winnebago
1,1,2016,Single Year,ReportYear,RollingYearCount,2016,,,,,,,,,2016,0.059,,,,0.059,83287,55139,Winnebago,Winnebago
1,1,2018,Single Year,ReportYear,RollingYearCount,2018,,,,,,,,,2018,0.066,,,,0.066,42396,55139,Winnebago,Winnebago
1,1,2020,Single Year,ReportYear,RollingYearCount,2020,,,,,,,,,2020,0.122,,,,0.122,60541,55139,Winnebago,Winnebago
1,1,2010,Single Year,ReportYear,RollingYearCount,2010,,,,,,,,,2010,0.403,,,,0.403,42634,55141,Wood,Wood
1,1,2014,Single Year,ReportYear,RollingYearCount,2014,,,,,,,,,2014,0.180,,,,0.18,29544,55141,Wood,Wood
1,1,2016,Single Year,ReportYear,RollingYearCount,2016,,,,,,,,,2016,0.265,,,,0.265,78194,55141,Wood,Wood
1,1,2018,Single Year,ReportYear,RollingYearCount,2018,,,,,,,,,2018,0.341,,,,0.341,58944,55141,Wood,Wood
1,1,2020,Single Year,ReportYear,RollingYearCount,2020,,,,,,,,,2020,0.369,,,,0.369,60601,55141,Wood,Wood
